lat,lon,elevation
47.599999999999994,5.6999999999999975,249.74996948242188
47.599999999999994,5.799999999999997,231.6045379638672
47.599999999999994,5.899999999999997,230.95545959472656
47.599999999999994,5.9999999999999964,246.980712890625
47.599999999999994,6.099999999999996,359.4895324707031
47.599999999999994,6.199999999999996,259.0986022949219
47.599999999999994,6.299999999999995,441.6044616699219
47.599999999999994,6.399999999999995,328.4420471191406
47.599999999999994,6.499999999999995,315.26116943359375
47.599999999999994,6.599999999999994,324.3329162597656
47.599999999999994,6.699999999999994,387.66241455078125
47.599999999999994,6.799999999999994,442.1227722167969
47.599999999999994,6.899999999999993,363.12640380859375
47.599999999999994,6.999999999999993,339.6507263183594
47.599999999999994,7.0999999999999925,375.274658203125
47.599999999999994,7.199999999999992,366.3962097167969
47.599999999999994,7.299999999999992,394.6807861328125
47.599999999999994,7.3999999999999915,413.44317626953125
47.599999999999994,7.499999999999991,267.9674987792969
47.599999999999994,7.599999999999991,250.58395385742188
47.599999999999994,7.69999999999999,482.64910888671875
47.599999999999994,7.79999999999999,362.51690673828125
47.599999999999994,7.89999999999999,449.96636962890625
47.599999999999994,7.999999999999989,686.3302001953125
47.599999999999994,8.099999999999989,444.063232421875
47.599999999999994,8.199999999999989,388.75689697265625
47.599999999999994,8.299999999999988,320.1059875488281
47.599999999999994,8.399999999999988,650.2208251953125
47.599999999999994,8.499999999999988,424.90777587890625
47.599999999999994,8.599999999999987,346.35235595703125
47.599999999999994,8.699999999999987,385.05145263671875
47.599999999999994,8.799999999999986,504.5974426269531
47.599999999999994,8.899999999999986,441.99072265625
47.599999999999994,8.999999999999986,409.243408203125
47.599999999999994,9.099999999999985,484.94268798828125
47.599999999999994,9.199999999999985,571.0018920898438
47.599999999999994,9.299999999999985,419.495361328125
47.599999999999994,9.399999999999984,391.3699951171875
47.599999999999994,9.499999999999984,391.3699951171875
47.599999999999994,9.599999999999984,419.6552429199219
47.599999999999994,9.699999999999983,513.2216186523438
47.599999999999994,9.799999999999983,536.92529296875
47.599999999999994,9.899999999999983,761.40087890625
47.599999999999994,9.999999999999982,836.5735473632812
47.599999999999994,10.099999999999982,1122.2847900390625
47.599999999999994,10.199999999999982,940.404541015625
47.599999999999994,10.299999999999981,994.4364624023438
47.599999999999994,10.39999999999998,935.7479248046875
47.599999999999994,10.49999999999998,1410.7005615234375
47.599999999999994,10.59999999999998,909.8799438476562
47.599999999999994,10.69999999999998,793.4736938476562
47.599999999999994,10.79999999999998,969.3617553710938
47.599999999999994,10.899999999999979,1195.3914794921875
47.599999999999994,10.999999999999979,1334.220703125
47.599999999999994,11.099999999999978,1042.82958984375
47.599999999999994,11.199999999999978,835.6068115234375
47.599999999999994,11.299999999999978,989.2808227539062
47.599999999999994,11.399999999999977,910.7899780273438
47.599999999999994,11.499999999999977,955.4583740234375
47.599999999999994,11.599999999999977,1162.371826171875
47.599999999999994,11.699999999999976,1139.23583984375
47.599999999999994,11.799999999999976,1214.597412109375
47.599999999999994,11.899999999999975,1194.3665771484375
47.599999999999994,11.999999999999975,1492.432861328125
47.599999999999994,12.099999999999975,761.2447509765625
47.599999999999994,12.199999999999974,492.361083984375
